id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
,#country+name,#country+iso3,#geo+lat,#geo+lon,,,#event+displacement_type,#total,#affected+displaced,#date+displacement,#date+displacement+start,#date+displacement+end,#date+year,,#event+name,,,#date+event+start,#date+event+end,,,#event+type,#event+subtype,,,,,,,,,#date+created,#description,#meta+url,#cause
159162,Yemen,YEM,13.638445,44.4614905,"[13.638445, 44.4614905]",Recommended figure,Disaster,total,21,2024-07-31,2024-07-01,2024-07-31,2024,26279,Yemen: Flood - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Hays, Al Hudaydah Governorate, Yemen; Khanfar District, Abyan Governorate, Yemen","13.9317, 43.483101; 13.34519, 45.43988",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T14:05:21.886549Z,"Yemen: 21 displacements, 01 July - 31 July. According to UN Populations Fund (UNFPA), a total of 3 households were displaced from Hays to Khanfar District due to flood between 01 July and 31 July.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
159161,Yemen,YEM,14.48738,43.278149,"[14.48738, 43.278149]",Recommended figure,Disaster,total,14,2024-07-31,2024-07-01,2024-07-31,2024,26279,Yemen: Flood - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Beit Al Faqih, Al Hudaydah Governorate, Yemen; Beit Al Faqih, Al Hudaydah Governorate, Yemen","14.48738, 43.278149; 14.48738, 43.278149",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T14:05:21.831797Z,"Yemen: 14 displacements, 01 July - 31 July. According to UN Populations Fund (UNFPA), a total of 2 households were displaced from Beit Al Faqih to Beit Al Faqih due to flood between 01 July and 31 July.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
159160,Yemen,YEM,13.916285,44.3590145,"[13.916285, 44.3590145]",Recommended figure,Disaster,total,28,2024-07-31,2024-07-01,2024-07-31,2024,26279,Yemen: Flood - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Beit Al Faqih, Al Hudaydah Governorate, Yemen; Khanfar District, Abyan Governorate, Yemen","14.48738, 43.278149; 13.34519, 45.43988",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T14:05:21.778911Z,"Yemen: 28 displacements, 01 July - 31 July. According to UN Populations Fund (UNFPA), a total of 4 households were displaced from Beit Al Faqih to Khanfar District due to flood between 01 July and 31 July.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
159227,Yemen,YEM,13.47797,44.080631,"[13.47797, 44.080631]",Recommended figure,Disaster,total,7,2024-07-31,2024-07-01,2024-07-31,2024,26292,Yemen: Flood - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,Weather related,Hydrological,Flood,Flood,,UN Populations Fund (UNFPA),https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,"Sabir al Mawadim, Ta'izz Governorate, Yemen; Sabir al Mawadim, Ta'izz Governorate, Yemen","13.47797, 44.080631; 13.47797, 44.080631",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-08-19T14:05:32.606194Z,"Yemen: 7 displacements, 01 July - 31 July. According to UN Populations Fund (UNFPA), one household was displaced from Sabir al Mawadim to Sabir al Mawadim due to flood between 01 July and 31 July.",https://app.powerbi.com/view?r=eyJrIjoiYzZkNjBkZmMtYmU0ZS00M2Q5LWFjZTUtYmFiMWFiMjQ3YzgwIiwidCI6ImY2ZjcwZjFiLTJhMmQtNGYzMC04NTJhLTY0YjhjZTBjMTlkNyIsImMiOjF9,Flood
156283,Yemen,YEM,13.82471,44.700849500000004,"[13.82471, 44.700849500000004]",Recommended figure,Conflict,total,12,2024-07-06,2024-07-01,2024-07-06,2024,25619,Yemen: Non-International armed conflict (NIAC) - Ad Dali - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Ad Dala, Ad Dali' Governorate, Yemen; Qa'atabah, Ad Dali' Governorate, Yemen","13.79697, 44.6982; 13.85245, 44.703499",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-07-26T10:11:55.642342Z,"Yemen: 12 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 2 households were displaced from Qa'atabah to Ad Dala due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156289,Yemen,YEM,13.99456,43.286877000000004,"[13.99456, 43.286877000000004]",Recommended figure,Conflict,total,24,2024-07-06,2024-07-01,2024-07-06,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; At Tahaytha, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 14.18356, 43.226372",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-07-26T10:11:56.009444Z,"Yemen: 24 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 4 households were displaced from At Tahaytha to Al Khawkhah due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156288,Yemen,YEM,13.946165,43.538925,"[13.946165, 43.538925]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Jarrahi, Al Hudaydah Governorate, Yemen; Al Maafiri, Ta'izz Governorate, Yemen","14.13242, 43.388599; 13.75991, 43.689251",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:55.952850Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Al Jarrahi to Al Maafiri due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156287,Yemen,YEM,14.03206,43.43585,"[14.03206, 43.43585]",Recommended figure,Conflict,total,18,2024-07-06,2024-07-01,2024-07-06,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Jarrahi, Al Hudaydah Governorate, Yemen; Hays, Al Hudaydah Governorate, Yemen","14.13242, 43.388599; 13.9317, 43.483101",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:55.894606Z,"Yemen: 18 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 3 households were displaced from Al Jarrahi to Hays due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156284,Yemen,YEM,13.13493,44.341696,"[13.13493, 44.341696]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25620,Yemen: Non-International armed conflict (NIAC) - Aden - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Boraygah District, Aden Governorate, Yemen; Jabal Habashi, Ta'izz Governorate, Yemen","12.79597, 44.79533; 13.47389, 43.888062",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:55.701376Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Al Boraygah District to Jabal Habashi due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156285,Yemen,YEM,14.257155000000001,43.343540000000004,"[14.257155000000001, 43.343540000000004]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Hawak, Al Hudaydah Governorate, Yemen; Al Maafiri, Ta'izz Governorate, Yemen","14.7544, 42.997829; 13.75991, 43.689251",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:55.751197Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Al Hawak to Al Maafiri due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156286,Yemen,YEM,13.96899,43.367990500000005,"[13.96899, 43.367990500000005]",Recommended figure,Conflict,total,24,2024-07-06,2024-07-01,2024-07-06,2024,25621,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Jarrahi, Al Hudaydah Governorate, Yemen; Al Khawkhah, Al Hudaydah Governorate, Yemen","14.13242, 43.388599; 13.80556, 43.347382",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:55.803052Z,"Yemen: 24 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 4 households were displaced from Al Jarrahi to Al Khawkhah due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156297,Yemen,YEM,13.464475,43.5979405,"[13.464475, 43.5979405]",Recommended figure,Conflict,total,54,2024-07-06,2024-07-01,2024-07-06,2024,25625,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Maqbanah, Ta'izz Governorate, Yemen; Mowaza, Ta'izz Governorate, Yemen","13.66064, 43.685951; 13.26831, 43.50993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:56.408116Z,"Yemen: 54 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 9 households were displaced from Maqbanah to Mowaza due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156296,Yemen,YEM,13.567265,43.787006500000004,"[13.567265, 43.787006500000004]",Recommended figure,Conflict,total,24,2024-07-06,2024-07-01,2024-07-06,2024,25625,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Jabal Habashi, Ta'izz Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.47389, 43.888062; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-07-26T10:11:56.362999Z,"Yemen: 24 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 4 households were displaced from Maqbanah to Jabal Habashi due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156295,Yemen,YEM,13.79617,43.584526,"[13.79617, 43.584526]",Recommended figure,Conflict,total,30,2024-07-06,2024-07-01,2024-07-06,2024,25625,Yemen: Non-International armed conflict (NIAC) - Taiz - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Hays, Al Hudaydah Governorate, Yemen; Maqbanah, Ta'izz Governorate, Yemen","13.9317, 43.483101; 13.66064, 43.685951",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-07-26T10:11:56.318732Z,"Yemen: 30 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 5 households were displaced from Maqbanah to Hays due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156294,Yemen,YEM,15.173245000000001,45.403105,"[15.173245000000001, 45.403105]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25624,Yemen: Non-International armed conflict (NIAC) - Marib - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Harib, Marib Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.93082, 45.502789; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:56.274280Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Harib to Madinat Marib due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156293,Yemen,YEM,15.27246,45.2951165,"[15.27246, 45.2951165]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25624,Yemen: Non-International armed conflict (NIAC) - Marib - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Jubah, Marib Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","15.12925, 45.286812; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:56.223568Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Al Jubah to Madinat Marib due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156292,Yemen,YEM,14.65417,45.349998,"[14.65417, 45.349998]",Recommended figure,Conflict,total,90,2024-07-06,2024-07-01,2024-07-06,2024,25624,Yemen: Non-International armed conflict (NIAC) - Marib - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Abdiyah, Marib Governorate, Yemen; Al Abdiyah, Marib Governorate, Yemen","14.65417, 45.349998; 14.65417, 45.349998",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:56.180140Z,"Yemen: 90 displacements, 01 July - 06 July. According to IOM DTM Yemen, a total of 15 households were displaced from Al Abdiyah to Al Abdiyah due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156291,Yemen,YEM,13.614715,43.738005,"[13.614715, 43.738005]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25623,Yemen: Non-International armed conflict (NIAC) - Ibb - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Al Udein, Ibb Governorate, Yemen; Mowaza, Ta'izz Governorate, Yemen","13.96112, 43.96608; 13.26831, 43.50993",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:56.119735Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Al Udein to Mowaza due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
156290,Yemen,YEM,15.7093105,44.250330000000005,"[15.7093105, 44.250330000000005]",Recommended figure,Conflict,total,6,2024-07-06,2024-07-01,2024-07-06,2024,25622,Yemen: Non-International armed conflict (NIAC) - Hajjah - 01/07/2024,,,2024-07-01,2024-07-31,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,"Abs, Hajjah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","16.002951, 43.197239; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-26T10:11:56.066301Z,"Yemen: 6 displacements, 01 July - 06 July. According to IOM DTM Yemen, one household was displaced from Abs to Madinat Marib due to conflict reasons between 01 July and 06 July.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-14-20-july-2024,Conflict
154506,Yemen,YEM,14.03206,43.43585,"[14.03206, 43.43585]",Recommended figure,Conflict,total,12,2024-06-29,2024-06-23,2024-06-29,2024,25003,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/06/2024,,,2024-06-01,2024-06-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,"Al Jarrahi, Al Hudaydah Governorate, Yemen; Hays, Al Hudaydah Governorate, Yemen","14.13242, 43.388599; 13.9317, 43.483101",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-15T08:34:55.261425Z,"Yemen: 12 displacements, 23 June - 29 June. According to IOM DTM Yemen, a total of 2 households were displaced from Al Jarrahi to Hays due to conflict reasons between 23 June and 29 June.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,Conflict
154507,Yemen,YEM,13.99456,43.286877000000004,"[13.99456, 43.286877000000004]",Recommended figure,Conflict,total,24,2024-06-29,2024-06-23,2024-06-29,2024,25003,Yemen: Non-International armed conflict (NIAC) - Al Hodeidah - 01/06/2024,,,2024-06-01,2024-06-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,"Al Khawkhah, Al Hudaydah Governorate, Yemen; At Tahaytha, Al Hudaydah Governorate, Yemen","13.80556, 43.347382; 14.18356, 43.226372",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-07-15T08:34:55.364631Z,"Yemen: 24 displacements, 23 June - 29 June. According to IOM DTM Yemen, a total of 4 households were displaced from At Tahaytha to Al Khawkhah due to conflict reasons between 23 June and 29 June.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,Conflict
154516,Yemen,YEM,16.391105500000002,44.736545500000005,"[16.391105500000002, 44.736545500000005]",Recommended figure,Conflict,total,12,2024-06-29,2024-06-23,2024-06-29,2024,25310,Yemen: Non-International armed conflict (NIAC) - Sadah - 01/06/2024,,,2024-06-01,2024-06-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,"Baqqah, Sa'dah Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","17.366541, 44.16967; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-15T08:34:55.891154Z,"Yemen: 12 displacements, 23 June - 29 June. According to IOM DTM Yemen, a total of 2 households were displaced from Baqqah to Madinat Marib due to conflict reasons between 23 June and 29 June.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,Conflict
154515,Yemen,YEM,16.4122105,44.746345500000004,"[16.4122105, 44.746345500000004]",Recommended figure,Conflict,total,6,2024-06-29,2024-06-23,2024-06-29,2024,25310,Yemen: Non-International armed conflict (NIAC) - Sadah - 01/06/2024,,,2024-06-01,2024-06-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,"Baqqah, Sa'dah Governorate, Yemen; Marib, Marib Governorate, Yemen","17.366541, 44.16967; 15.45788, 45.323021",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-15T08:34:55.820751Z,"Yemen: 6 displacements, 23 June - 29 June. According to IOM DTM Yemen, one household was displaced from Baqqah to Marib due to conflict reasons between 23 June and 29 June.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,Conflict
154514,Yemen,YEM,15.45256,45.170086,"[15.45256, 45.170086]",Recommended figure,Conflict,total,6,2024-06-29,2024-06-23,2024-06-29,2024,25007,Yemen: Non-International armed conflict (NIAC) - Marib - 01/06/2024,,,2024-06-01,2024-06-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,"Marib, Marib Governorate, Yemen; Sirwah, Marib Governorate, Yemen","15.45788, 45.323021; 15.44724, 45.017151",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2024-07-15T08:34:55.770021Z,"Yemen: 6 displacements, 23 June - 29 June. According to IOM DTM Yemen, one household was displaced from Sirwah to Marib due to conflict reasons between 23 June and 29 June.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,Conflict
154513,Yemen,YEM,14.72072,44.6528395,"[14.72072, 44.6528395]",Recommended figure,Conflict,total,12,2024-06-29,2024-06-23,2024-06-29,2024,25006,Yemen: Non-International armed conflict (NIAC) - Ibb - 01/06/2024,,,2024-06-01,2024-06-30,,,,,,IOM DTM Yemen,https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,"Hazm al Udayn, Ibb Governorate, Yemen; Madinat Marib, Marib Governorate, Yemen","14.02577, 44.002258; 15.41567, 45.303421",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2024-07-15T08:34:55.718918Z,"Yemen: 12 displacements, 23 June - 29 June. According to IOM DTM Yemen, a total of 2 households were displaced from Hazm al Udayn to Madinat Marib due to conflict reasons between 23 June and 29 June.",https://dtm.iom.int/datasets/yemen-rapid-displacement-tracking-dataset-07-13-july-2024,Conflict
